,id,medianinterval,mediandensity,medianlikes,likes/post
3756,319752158,49.00222222,0.020407238,24,1176.05332
3757,319785110,33.11219907,0.03020035,33.5,1109.258668
3758,319821081,3238.116667,0.000308821,41,132762.9922
3759,319896354,5765.225,0.000173454,48,276730.43
3760,319990622,546.75,0.001828989,26,14215.50376
3761,320766344,6.270844907,0.159468144,5,31.35422458
3762,320894136,58.18756944,0.017185801,31.5,1832.908457
3763,320991840,19.98201389,0.050045006,25,499.5503447
3764,321656639,192.9998611,0.005181351,10.5,2026.498494
3765,321799260,22.29694444,0.044849195,5,111.4847212
3766,321888499,285.0333333,0.003508362,157,44750.22817
3767,321907306,32.22090278,0.031035754,78,2513.230386
3768,322045595,301.8333333,0.003313087,22,6640.332717
3769,322546246,1701,0.000587889,23,39123.03173
3770,322700670,752.6666667,0.001328609,23,17311.3384
3771,322755312,257.5149942,0.003883269,84.5,21760.01714
3772,322875754,70.125,0.01426025,37.5,2629.687418
3773,322904828,61195.5,1.63E-05,35,2141838.677
3774,322934519,35.68416667,0.028023633,134,4781.678378
3775,322971705,11806.28333,8.47E-05,113.5,1340012.538
3776,322985940,1179.233333,0.000848009,57,67216.26775
3777,323446941,41.515,0.024087679,39,1619.08501
3778,324344203,0,#DIV/0!,20,#DIV/0!
3779,324378833,153.0651042,0.006533168,45,6887.929409
3780,324426089,3.150659722,0.317393844,32,100.8211111
3781,324495582,78.07637731,0.012807971,22,1717.680341
3782,325059035,38.46638889,0.025996722,21,807.7941519
3783,325238579,1703.233333,0.000587119,22,37471.10892
3784,325318270,134.859809,0.007415108,34,4585.233283
3785,325359178,22.45024306,0.044542948,78,1751.118943
3786,325364283,103.4333333,0.009668063,38,3930.466734
3787,325542121,649.6166667,0.001539369,45.5,29557.56547
3788,325551828,322.5083333,0.003100695,20.5,6611.420988
3789,325554142,1382.466667,0.000723345,17,23501.92508
3790,326566653,207.9183333,0.004809581,74,15385.95566
3791,326619582,161.3036111,0.006199489,29,4677.804897
3792,326819694,7.657928241,0.130583621,5,38.28964124
3793,326891219,278.1308333,0.00359543,22,6118.878688
3794,327327548,5122.6,0.000195213,24,122942.6319
3795,327380231,464.3043056,0.00215376,14.5,6732.412154
3796,327410458,1808.108333,0.000553064,59.5,107582.4859
3797,327463031,150.6655671,0.006637217,11,1657.321133
3798,327556374,3.123194444,0.320184996,73.5,229.5547915
3799,327611905,1089.474583,0.000917874,30,32684.22463
3800,327789082,0,#DIV/0!,1024,#DIV/0!
3801,328432949,1452.1,0.000688658,38,55179.78445
3802,328507054,2122.558333,0.00047113,868.5,1843440.239
3803,328627194,0,#DIV/0!,143,#DIV/0!
3804,328867733,5.798055556,0.172471614,17,98.56694447
3805,329677290,43.39886574,0.023042077,19,824.578444
3806,329992873,260.8791898,0.003833192,63.5,16565.82817
3807,330498308,19.23333333,0.051993068,34.5,663.5499948
3808,331329254,165.5166667,0.006041688,30,4965.499708
3809,331352159,3397,0.000294377,33.5,113799.6515
3810,332143323,1487.756111,0.000672153,40.5,60254.13857
3811,332382000,48642.5,2.06E-05,16.5,802599.4494
3812,332450679,922.8166667,0.001083639,69,63674.34173
3813,332558997,12.32403935,0.081142227,23,283.4529055
3814,332707332,3682.3,0.000271569,22,81010.71919
3815,332722425,74.15916667,0.01348451,47,3485.480748
3816,333226722,13.20583333,0.075724112,19,250.9108327
3817,334080632,23.68891782,0.042213832,33.5,793.5787493
3818,334253541,1451.966667,0.000688721,46.5,67516.45441
3819,334438338,120.7583333,0.008281002,11.5,1388.720834
3820,335538206,26.88447917,0.037196183,30,806.5343694
3821,336187892,164088.525,6.09E-06,11,1804974.181
3822,336383101,21741.68333,4.60E-05,42,913150.6742
3823,336521411,78.78570602,0.012692658,11,866.6427473
3824,337124933,63.46293981,0.015757228,17.5,1110.601433
3825,337246509,0,#DIV/0!,5,#DIV/0!
3826,337919301,10.89324074,0.091800046,13,141.6121295
3827,338059039,526.3583333,0.001899846,59,31055.14868
3828,338216154,17.29251736,0.05782848,105,1815.714333
3829,338419520,1984.833333,0.000503821,36,71453.94892
3830,339333330,2.769768519,0.361041002,12,33.23722218
3831,339906660,1631.433333,0.000612958,17,27734.36353
3832,340829406,246.7536111,0.004052626,14,3454.55021
3833,340841446,45.11222222,0.022166942,51,2300.723302
3834,340862040,59.53733796,0.016796183,32.5,1934.963438
3835,341025441,2.746388889,0.364114494,39.5,108.482361
3836,341088842,329.8744444,0.003031456,17,5607.866319
3837,341353554,17.91541667,0.055817848,19,340.3929152
3838,342119888,24.03138889,0.041612243,22,528.6905587
3839,342316347,19.14581019,0.052230749,56,1072.165364
3840,343084906,0,#DIV/0!,30,#DIV/0!
3841,343170045,7.464583333,0.13396595,12,89.57500021
3842,343215355,551.6669444,0.001812688,28,15446.67367
3843,343312440,21.43333333,0.046656299,65,1393.166655
3844,343353975,23.08421875,0.043319638,18,415.5159376
3845,343378173,22.83972222,0.04378337,97,2215.453036
3846,343999850,45.13916667,0.02215371,30,1354.174989
3847,344155325,42.32290509,0.023627868,37,1565.947465
3848,344295149,41103.90833,2.43E-05,17.5,719318.0043
3849,344950179,6388917.5,1.57E-07,17.5,111806083.5
3850,345190586,637.475,0.001568689,24,15299.39969
3851,345199493,16.57708333,0.060324243,65.5,1085.798955
3852,345855692,0,#DIV/0!,185,#DIV/0!
3853,345931526,17.23521991,0.058020728,34,585.9974732
3854,346000163,25.81416667,0.038738419,34,877.6816627
3855,346051412,1763.816667,0.000566952,22.5,39685.89934
3856,346066186,278.95,0.003584872,44,12273.79946
3857,346106304,30517.18333,3.28E-05,12,366206.4672
3858,346161845,10.06771412,0.099327413,45,453.0471361
3859,346769850,51194.70833,1.95E-05,25.5,1305462.979
3860,346822832,648.4166667,0.001542218,16,10374.66817
3861,346997078,1025.35,0.000975277,39,39988.63913
3862,347013132,30.21774884,0.033093134,147.5,4457.117902
3863,347028075,71.20694444,0.014043574,100,7120.69449
3864,347063106,5.026747685,0.198935786,23,115.6151966
3865,347093290,922.1375,0.001084437,44,40574.04902
3866,347094097,0,#DIV/0!,253,#DIV/0!
3867,347094166,8.152025463,0.1226689,55,448.3614021
3868,347104229,7.326944444,0.136482542,46,337.0394435
3869,347111476,247.1661111,0.004045862,34.5,8527.231033
3870,347122384,27439.49167,3.64E-05,30,823185.288
3871,347148859,37.77347222,0.026473605,11,415.5082015
3872,347179825,4.764722222,0.209875823,25,119.1180558
3873,347180758,27.71023148,0.036087753,15,415.6534767
3874,347305919,80.72305556,0.012388035,15.5,1251.207314
3875,347786914,9.600555556,0.104160639,40,384.0222217
3876,348212144,66411.76667,1.51E-05,25,1660291.149
3877,348286060,10.86238426,0.09206082,37,401.9082168
3878,348396406,726.35,0.001376747,11,7989.848534
3879,349228476,13.8825,0.072033135,68,944.0100032
3880,349528432,40,0.025,5,200
3881,349541765,368.7,0.002712232,34.5,12720.15078
3882,349553228,681.725,0.001466867,29.5,20110.8894
3883,349577771,122.9126331,0.00813586,25,3072.815904
3884,349634512,1245.833333,0.000802676,35.5,44227.06048
3885,349708461,429.6561111,0.002327443,42,18045.55471
3886,350173882,13.81358796,0.072392488,5,69.06793976
3887,350738856,405.4090625,0.002466644,25,10135.22827
3888,351399018,85.02813657,0.011760813,25,2125.703385
3889,351473733,825.9083333,0.001210788,160,132145.3467
3890,352174737,133.45,0.007493443,19,2535.55008
3891,352436368,289.2725,0.003456948,29,8388.902581
3892,352497039,1781.266667,0.000561398,25,44531.68697
3893,352614162,95.03333333,0.010522624,41,3896.366534
3894,352697228,7.083333333,0.141176471,158,1119.166663
3895,353556502,23.48486111,0.042580622,39,915.9095891
3896,353712695,141.8397222,0.007050211,17,2411.27535
3897,353839192,177.9413889,0.005619828,18,3202.945001
3898,354441988,0,#DIV/0!,5,#DIV/0!
3899,354509237,3813.591667,0.00026222,24,91526.19937
3900,354527828,58.47541667,0.017101203,43.5,2543.680699
3901,354649464,611288,1.64E-06,5,3056440.225
3902,354718126,46.07944444,0.021701651,30,1382.383303
3903,354756984,84.62638889,0.011816645,22.5,1904.093759
3904,355773508,117.23375,0.008529967,47.5,5568.60302
3905,356092526,913.6038889,0.001094566,83,75829.14141
3906,357036841,5.965555556,0.167628981,128.5,766.5738898
3907,357120654,57.61125,0.017357721,23,1325.058745
3908,357269412,499.42,0.002002323,17,8490.138704
3909,358006397,35.71986111,0.02799563,124,4429.26271
3910,358009397,16.70475694,0.059863188,14,233.8665959
3911,358308282,2773.733333,0.000360525,28,77664.51702
3912,358314923,8622.15,0.00011598,16,137954.8198
3913,358344937,14.95138889,0.066883418,23,343.8819469
3914,359483897,519.9,0.001923447,26,13517.39871
3915,360110434,1.256655093,0.795763297,16,20.10648149
3916,360387586,619.5797222,0.001613997,84,52044.7064
3917,360850781,0,#DIV/0!,16,#DIV/0!
3918,360877347,92.05138889,0.010863497,45,4142.312554
3919,361046919,301.1751852,0.003320327,14,4216.452175
3920,361095713,82.35,0.012143291,24,1976.399973
3921,361277785,23.78097222,0.042050425,28,665.8672296
3922,361367441,75.29861111,0.013280457,16,1204.777818
3923,361920909,294.7666667,0.003392514,17,5011.033116
3924,362182838,3.00625,0.332640333,77.5,232.9843747
3925,362310737,0,#DIV/0!,187,#DIV/0!
3926,362329650,116.7705556,0.008563803,130,15180.17171
3927,362340385,125.9833333,0.007937558,44,5543.266581
3928,362486874,20712,4.83E-05,18,372815.9201
3929,363156563,2716.416667,0.000368132,59,160268.5993
3930,363490701,121.2327431,0.008248597,13,1576.025596
3931,363560518,92.88180556,0.010766371,21,1950.51796
3932,363857109,20.20020833,0.04950444,50.5,1020.110519
3933,364371837,3854.983333,0.000259404,47,181184.5615
3934,364521988,10017.66667,9.98E-05,32.5,325574.3131
3935,364668691,21.4175,0.04669079,38,813.8650042
3936,365626012,4423.533333,0.000226064,16,70776.4173
3937,365665044,83.87444444,0.011922583,19,1593.614404
3938,366891744,1.900694444,0.526123493,19,36.11319444
3939,366922968,4496.433333,0.000222398,35,157375.516
3940,369098183,3.542789352,0.282263466,26,92.11252299
3941,369889656,107.0166667,0.009344339,12,1284.199985
3942,370158097,384.3719444,0.002601647,63,24215.42969
3943,370278216,386.8,0.002585315,99,38293.20605
3944,371059893,4.270833333,0.234146341,40.5,172.9687503
3945,371121978,12.78236111,0.078232808,50.5,645.5092344
3946,371198844,16.84638889,0.059359902,5,84.23194499
3947,371570631,16.04597222,0.062320936,28,449.2872187
3948,371986665,36.69930556,0.027248472,20.5,752.335764
3949,372336163,74.19561343,0.013477886,81,6009.844571
3950,372521661,5.708709491,0.175170939,24.5,139.8633822
3951,373572828,348.575,0.002868823,27.5,9585.812718
3952,374537734,722.1,0.00138485,27,19496.69639
3953,375682293,21.94111111,0.045576543,12,263.2933349
3954,375803793,96.16666667,0.010398614,27,2596.49988
3955,376677485,3259.15,0.000306828,40.5,131995.7761
3956,376712878,36.645,0.027288853,32,1172.639979
3957,376765449,84,0.011904762,118,9911.999921
3958,376850469,479.9166667,0.002083695,28,13437.66722
3959,377110343,1349.316667,0.000741116,18.5,24962.35407
3960,377319771,139.644294,0.007161052,69,9635.455796
3961,377448703,1525.833333,0.00065538,44,67136.62303
3962,377710682,993500,1.01E-06,5,4967512.468
3963,377792229,116.4559664,0.008586937,35,4075.958633
3964,378188014,22.18027778,0.045085098,43,953.751947
3965,378254434,495.525,0.002018062,47.5,23537.43344
3966,379415747,8.361822917,0.119591148,34.5,288.4828901
3967,379895886,94.32972222,0.010601113,37,3490.199567
3968,380379618,55526.31667,1.80E-05,31,1721313.751
3969,380463677,991.5,0.001008573,41,40651.49474
3970,380806052,89.86290509,0.011128062,14.5,1303.012151
3971,381036534,31.13694444,0.032116189,53,1650.258068
3972,381401458,2948.816667,0.000339119,13,38334.6259
3973,381420107,248.1,0.004030633,43.5,10792.34949
3974,382573482,888.325,0.001125714,31.5,27982.2406
3975,382574941,55.61361111,0.01798121,30,1668.4083
3976,383526464,2892.208333,0.000345757,41.5,120026.4926
3977,383665776,0,#DIV/0!,71,#DIV/0!
3978,384214720,10.29138889,0.097168615,132.5,1363.609021
3979,384230832,2.451064815,0.407985947,23.5,57.60002317
3980,385282354,198.7115278,0.005032421,12.5,2483.893935
3981,385537332,1354.966667,0.000738026,112,151756.1712
3982,385593681,37.32513889,0.026791595,99.5,3713.851303
3983,385616828,3111.075,0.000321432,29.5,91776.79883
3984,385718071,2480.3,0.000403177,22,54566.60474
3985,385920550,43.22083333,0.02313699,56,2420.366694
3986,386539310,1309.033333,0.000763922,36,47125.23006
3987,386574164,62.99986111,0.015873051,61.5,3874.491426
3988,386806608,19.14152778,0.052242434,32,612.5288879
3989,386830538,21286.5,4.70E-05,19.5,415087.0299
3990,386934317,175.8833333,0.005685587,45,7914.750051
3991,387927721,457.41,0.002186222,124.5,56947.5561
3992,387959454,7.006296296,0.142728762,25,175.157408
3993,388187253,30.7022338,0.03257092,63,1934.240728
3994,388229344,46563,2.15E-05,33,1536577.53
3995,388285413,40.22606481,0.024859504,52.5,2111.868362
3996,389868462,68.34277778,0.014632124,28,1913.59778
3997,389938671,2179.508333,0.000458819,29,63205.75216
3998,390058282,0,#DIV/0!,34,#DIV/0!
3999,390098303,22134.05,4.52E-05,94,2080598.858
4000,390191721,70.03916667,0.014277726,37,2591.449087
4001,390272500,41.72392361,0.023967065,5,208.6196203
4002,390754028,14.46291667,0.069142347,142.5,2060.965619
4003,390948355,55026.84167,1.82E-05,16,880431.8518
4004,391044006,76.85027778,0.013012315,57,4380.465736
4005,391151485,3104.658333,0.000322097,46,142814.1212
4006,391416246,22161.375,4.51E-05,72.5,1606698.047
4007,391787541,84.01115162,0.011903182,122.5,10291.36579
4008,391938799,1611.95,0.000620367,24,38686.77734
4009,392046273,75.53166667,0.01323948,32,2417.013357
4010,392077105,21.98166667,0.045492456,212,4660.113316
4011,392164283,23.32539352,0.042871731,67.5,1574.464068
4012,392913843,511.15,0.001956373,49,25046.34852
4013,393021887,253.0833333,0.003951268,74,18728.16524
4014,393375074,24.50013889,0.040816095,31.5,771.7543778
4015,393585814,1204.929444,0.000829924,17,20483.80334
4016,394208320,25.46166667,0.039274727,26,662.0033285
4017,394285459,71677,1.40E-05,37,2652044.583
4018,394439082,18.11413194,0.055205516,5,90.57065964
4019,394747021,2373,0.000421408,40,94919.88761
4020,395543567,115.2078704,0.008679963,21,2419.365152
4021,395718541,128,0.0078125,24,3072
4022,396476244,2944.617917,0.000339603,27.5,80976.90539
4023,396614204,199.0366667,0.0050242,25,4975.916564
4024,396821365,278.5441667,0.003590095,26.5,7381.420269
4025,396845004,0,#DIV/0!,24,#DIV/0!
4026,397557920,492.1833333,0.002031763,100,49218.33895
4027,398124345,3445,0.000290276,27.5,94737.42232
4028,398294527,383993,2.60E-06,29,11135814.7
4029,399199284,66.1681713,0.015113006,14,926.3544261
4030,399270147,250.0333333,0.003999467,47,11751.5659
4031,399310299,774.9833333,0.00129035,35,27124.42361
4032,399541316,0,#DIV/0!,54,#DIV/0!
4033,400271243,72,0.013888889,11,791.9999937
4034,400455563,196595,5.09E-06,17,3342114.576
4035,400481969,0,#DIV/0!,5,#DIV/0!
4036,400700024,9.546388889,0.104751651,53,505.9586125
4037,400893917,218.8611111,0.004569108,24,5252.666385
4038,401372853,0,#DIV/0!,5,#DIV/0!
4039,401574923,476.1270833,0.00210028,24.5,11665.11132
4040,401583073,3201.341667,0.000312369,27,86436.23407
4041,401750534,1607.383333,0.000622129,36,57865.8124
4042,401815781,3150.533333,0.000317407,34,107117.9905
4043,401862050,1413.566667,0.00070743,20,28271.3484
4044,401916814,59.76157407,0.01673316,17,1015.946779
4045,403012980,1212.666667,0.000824629,36,43655.99561
4046,403136165,367.6166667,0.002720225,19,6984.716338
4047,403198680,1103.95,0.000905838,18,19871.10278
4048,403948754,16.58319444,0.060302013,54.5,903.7840909
4049,404260673,9.205694444,0.108628415,10.5,96.65979201
4050,404790316,78,0.012820513,5,389.9999945
4051,405435087,670.075,0.00149237,28.5,19097.14079
4052,405624955,11.40650463,0.087669276,38,433.4471748
4053,405664432,30.73333333,0.032537961,72,2212.799997
4054,405833892,46.49835648,0.021506136,16,743.9737199
4055,406659526,55.66111111,0.017965865,20,1113.222213
4056,406771213,2585.2,0.000386817,90.5,233960.7618
4057,407703936,15.79603009,0.063307046,34,537.0650212
4058,407798152,4.555694444,0.219505503,44.5,202.7284027
4059,407898913,11.5425,0.086636344,25.5,294.3337498
4060,407949846,472.1120833,0.002118141,17.5,8261.961786
4061,409158588,43.5,0.022988506,50,2174.999976
4062,410122335,20204.4,4.95E-05,26,525314.0772
4063,410454829,2548.3,0.000392418,17,43321.15244
4064,411177176,13430.15,7.45E-05,30,402904.6741
4065,411705219,52.80583333,0.018937302,36,1901.009975
4066,412026975,7.347835648,0.136094497,37,271.8699199
4067,412138445,7.840277778,0.127546501,25,196.0069449
4068,412181576,300.9797569,0.003322483,42,12641.1482
4069,412185748,37.53611111,0.026641012,49,1839.269469
4070,412253865,4.484288194,0.223000832,67,300.4473095
4071,412889226,387.3030556,0.002581957,75,29047.73395
4072,414882145,705.0166667,0.001418406,35,24675.58654
4073,414925212,9287.55,0.000107671,17.5,162532.1581
4074,414994117,308.4503125,0.003242013,13,4009.854371
4075,414998079,351,0.002849003,100.5,35275.49813
4076,415111457,0,#DIV/0!,18,#DIV/0!
4077,415121618,1813,0.000551572,14.5,26288.49905
4078,415166652,2326.016667,0.00042992,33,76758.46669
4079,415168695,49.27083333,0.020295983,31,1527.39584
4080,415245046,145.525,0.006871672,47.5,6912.437031
4081,415854261,1466.380417,0.000681951,20.5,30060.81082
4082,415858116,10.73555556,0.093148416,27,289.8600015
4083,416259777,835.6,0.001196745,34,28410.39653
4084,416323557,0,#DIV/0!,44,#DIV/0!
4085,418433689,33.74130787,0.029637263,5,168.7065368
4086,418459533,20.48964699,0.048805136,18.5,379.0584663
4087,418468493,96.21847222,0.010393015,64.5,6206.091303
4088,419210661,760.2,0.001315443,13.5,10262.70237
4089,419212632,24.94444444,0.040089087,31,773.2777751
4090,419522638,1064.758333,0.00093918,19,20230.41377
4091,420280449,154.069537,0.006490576,5,770.3476548
4092,420369849,34.75888889,0.028769619,16,556.1422277
4093,421296960,86.0475,0.011621488,22,1893.045021
4094,421298191,5.68609375,0.17586766,26.5,150.681484
4095,421853879,22442.91667,4.46E-05,18,403972.3952
4096,422378309,617.3238889,0.001619895,19,11729.15528
4097,422505017,128.4833333,0.007783111,35,4496.916464
4098,422506297,1228.606667,0.00081393,74,90916.90932
4099,423450451,1556.066667,0.000642646,11,17116.73301
4100,423669451,2011.759722,0.000497077,27,54317.54034
4101,424830816,5.040127315,0.198407686,37,186.4847111
4102,424918610,376.1952778,0.002658194,34.5,12978.73669
4103,425978570,171.2833333,0.00583828,32,5481.066341
4104,426804128,14.51111111,0.068912711,29,420.8222196
4105,426836148,4.237997685,0.235960488,101,428.0377654
4106,426883499,1363.683333,0.000733308,33,45001.5546
4107,426991272,19.35193287,0.051674425,35,677.3176479
4108,427072870,62654.35833,1.60E-05,28.5,1785647.156
4109,427863024,26.11888889,0.038286468,28,731.3288862
4110,427922332,47.81666667,0.02091321,143.5,6861.691725
4111,427928474,81.78399884,0.012227331,29.5,2412.627907
4112,428568082,659.9833333,0.00151519,105.5,69628.23144
4113,428803730,116.4923495,0.008584255,20,2329.846912
4114,428943335,21309,4.69E-05,21.5,458143.7719
4115,428946388,3766.6,0.000265491,19,71565.51446
4116,429137364,48.34166667,0.020686089,36,1740.299967
4117,430259907,19.96361111,0.050091138,40,798.5444451
4118,431025197,338.6,0.002953337,59,19977.40183
4119,431313313,65.13133681,0.015353592,43,2800.647562
4120,431360808,27.45527778,0.03642287,25,686.3819353
4121,431443258,32.53162037,0.030739323,38,1236.201591
4122,431562579,12.44,0.080385852,19,236.3600003
4123,431921641,218.2646875,0.004581593,12,2619.176343
4124,432969251,24024.45,4.16E-05,81,1945978.671
4125,433505704,14.47333333,0.069092584,5,72.36666673
4126,433543034,0,#DIV/0!,5,#DIV/0!
4127,433764637,1195.2,0.00083668,152,181670.4116
4128,433890157,65.85,0.015186029,30,1975.499981
4129,433966277,9.483333333,0.105448155,54.5,516.841665
4130,434568707,508.6583333,0.001965956,25.5,12970.78877
4131,434808909,1345.416667,0.000743264,23,30944.59035
4132,435509883,434.6,0.002300966,22,9561.201687
4133,435634441,17.5308912,0.057042166,12,210.3706931
4134,437595834,2971.35,0.000336547,20.5,60912.74027
4135,437800618,0,#DIV/0!,88,#DIV/0!
4136,438991646,381.3986111,0.002621929,47.5,18116.4326
4137,439043495,432947.5,2.31E-06,21,9091893.062
4138,439370900,2230.5,0.00044833,52,115985.9925
4139,439977827,183.7851389,0.005441136,30.5,5605.447098
4140,440281056,287.9833333,0.003472423,71.5,20590.80936
4141,440305704,1476.146944,0.000677439,25.5,37641.76553
4142,441517198,89.84652778,0.011130091,30,2695.395752
4143,441573538,82.58333333,0.012108981,21,1734.249975
4144,442133470,34134,2.93E-05,19,648546.0621
4145,442265320,74.49777778,0.013423219,28,2085.937807
4146,442273237,139.9930382,0.007143212,8,1119.944361
4147,442441255,15843.625,6.31E-05,51.5,815946.2838
4148,442597182,97.76555556,0.010228551,72,7039.120204
4149,442641458,344.3218056,0.00290426,9,3098.896104
4150,444117272,194.4869444,0.005141733,5,972.4347803
4151,444383302,43.45611111,0.023011723,24,1042.946675
4152,444388090,81.77291667,0.012228988,26,2126.095798
4153,444429100,111.2063889,0.008992289,47,5226.700343
4154,445074627,14.19583333,0.070443205,33,468.4625011
4155,445281256,43.79166667,0.022835395,17,744.4583288
4156,445374446,0,#DIV/0!,5,#DIV/0!
4157,445601543,461.7333333,0.002165752,11,5079.067225
4158,445628319,40.06666667,0.024958403,42.5,1702.83331
4159,445728411,675.5,0.001480385,133,89841.49394
4160,445736794,3.71787037,0.268971185,15,55.7680556
4161,446378693,0,#DIV/0!,16,#DIV/0!
4162,446543398,50.07137731,0.01997149,22,1101.570288
4163,446637309,1031.175,0.000969767,52,53621.12755
4164,446644525,266.7984722,0.003748147,57.5,15340.91379
4165,446791329,9.316059028,0.107341527,47.5,442.5128031
4166,446805251,30.97571759,0.032283352,26,805.3686618
4167,446918920,6172.5,0.000162009,30.5,188261.146
4168,447182425,33.01060185,0.030293298,14,462.1484264
4169,449749912,12.54546296,0.079710091,30,376.363891
4170,449976795,53.00194444,0.018867232,30,1590.058362
4171,450193655,681.2666667,0.001467854,33,22481.79996
4172,450640627,66153.73333,1.51E-05,16,1058460.073
4173,451781087,13.09444444,0.076368265,27.5,360.097221
4174,453148854,317.5469444,0.003149141,33,10479.0481
4175,453328750,267.4434722,0.003739108,69,18453.59909
4176,454384358,50.06666667,0.019973369,16,801.0666603
4177,454668312,0,#DIV/0!,5,#DIV/0!
4178,455836698,26.92013889,0.037146911,34,915.2847191
4179,455940241,29.76152778,0.033600426,28,833.322768
4180,456301876,57.8525,0.017285338,15,867.7874856
4181,457266510,34.54866898,0.028944675,50,1727.433457
4182,458034099,0,#DIV/0!,5,#DIV/0!
4183,458069656,2114.963333,0.000472821,20,42299.30566
4184,458788832,136,0.007352941,30,4080.000098
4185,458914362,0,#DIV/0!,61,#DIV/0!
4186,458970434,19.06666667,0.052447552,30,572.0000049
4187,458976685,141235.5167,7.08E-06,24,3389653.366
4188,459161187,193.525,0.005167291,12,2322.300021
4189,460013985,26.95944444,0.037092752,46,1240.134461
4190,460056415,78.51833333,0.012735879,17,1334.811677
4191,460070918,17.31944444,0.057738573,42.5,736.0763835
4192,460174716,280840,3.56E-06,35,9829389.876
4193,461045536,9.277083333,0.107792499,67,621.5645859
4194,461105434,0,#DIV/0!,17,#DIV/0!
4195,461139902,34769,2.88E-05,5,173844.7149
4196,462431239,87474,1.14E-05,25,2186843.947
4197,462759555,9.942974537,0.100573525,23.5,233.659902
4198,465808056,0,#DIV/0!,97,#DIV/0!
4199,466904628,369,0.002710027,19,7011.000259
4200,467215196,11.96527778,0.08357516,90,1076.874995
4201,467991059,388.8416667,0.002571741,45.5,17692.29483
4202,468048835,467.5477778,0.002138819,37.5,17533.04043
4203,468102372,46.96541667,0.021292263,95.5,4485.197276
4204,468109347,271.6373611,0.003681379,46.5,12631.13632
4205,468218616,13335.48333,7.50E-05,25.5,340054.8622
4206,468236241,573999,1.74E-06,27,15498002.48
4207,468375237,45.73467593,0.021865247,25.5,1166.234253
4208,468935394,9306.225,0.000107455,5,46531.10604
4209,469126326,5630400,1.78E-07,5,28152043.56
4210,469174056,280.8897222,0.003560116,134,37639.22299
4211,469259758,438.9166667,0.002278337,15,6583.749463
4212,469316699,95.41435185,0.010480604,136,12976.35136
4213,469678899,119.3451389,0.008379059,48.5,5788.239467
4214,470969170,21.18916667,0.047193928,22,466.1616638
4215,470986213,59.5,0.016806723,52.5,3123.749942
4216,472647554,258.9882986,0.003861178,37,9582.567807
4217,473230299,26.25597222,0.038086573,13.5,354.455624
4218,473743115,6.801111111,0.147034798,38,258.4422226
4219,474312225,1123.358333,0.000890188,21,23590.52245
4220,474524636,0,#DIV/0!,26,#DIV/0!
4221,474582005,24.31527778,0.041126407,21,510.6208281
4222,476032832,20.10418981,0.049740875,36,723.7508387
4223,476769056,145.9025,0.006853892,12.5,1823.781291
4224,476883623,3.998333333,0.25010421,17,67.97166669
4225,476997854,423.8166667,0.002359511,67.5,28607.62251
4226,478020168,28.97857639,0.034508251,142,4114.957898
4227,478097677,52.03916667,0.019216295,32.5,1691.272954
4228,478498275,2382.441667,0.000419737,33,78620.66008
4229,478909851,3331.75,0.000300143,32,106615.8464
4230,479397629,172.6916667,0.005790667,73,12606.49248
4231,480160382,19.21599537,0.052039979,39,749.4238228
4232,480161006,1109.5,0.000901307,23.5,26073.24696
4233,481220306,75.25555556,0.013288056,30,2257.666584
4234,481263891,0,#DIV/0!,13,#DIV/0!
4235,482707334,99.60208333,0.010039951,31.5,3137.465512
4236,482800171,39.62152778,0.025238805,48.5,1921.644072
4237,482885847,7.090601852,0.141031752,36,255.2616662
4238,485036624,25.89616898,0.03861575,11,284.8578624
4239,485056068,2.015266204,0.496212361,5,10.07633101
4240,486680155,6.540914352,0.152883824,39,255.0956601
4241,487064262,1001334.5,9.99E-07,16.5,16522023.86
4242,487103390,4.669490741,0.214156116,30,140.0847221
4243,488057690,34.05041667,0.029368216,23,783.1595899
4244,488420251,16674.13333,6.00E-05,8,133393.1379
4245,488479910,25.9575,0.038524511,27,700.852504
4246,488663713,106.2798611,0.00940912,114.5,12169.0445
4247,488790019,1.3,0.769230769,22,28.60000001
4248,489753608,168.8166667,0.005923586,35,5908.583078
4249,493111979,2776.458333,0.000360171,27.5,76352.62139
4250,493225010,111.0070428,0.009008437,5,555.0352409
4251,495394183,70.95014468,0.014094404,41.5,2944.430995
4252,495768941,25.72027778,0.038879829,15,385.804166
4253,496690010,42.9658044,0.023274323,17.5,751.9015698
4254,496705894,42101.825,2.38E-05,94.5,3978629.078
4255,496715522,0,#DIV/0!,42,#DIV/0!
4256,497745399,1436.033333,0.000696363,46,66057.50162
4257,497762786,46.41583333,0.021544372,44,2042.296707
4258,497909860,7.938333333,0.125971027,69,547.7449985
4259,498005414,63.65888889,0.015708725,11,700.2477922
4260,498048336,131.9372222,0.007579362,37,4881.677376
4261,498194659,6418,0.000155812,95,609709.1367
4262,498207797,26.84833333,0.03724626,39,1047.084996
4263,498300102,43.84666667,0.022806751,16,701.5466605
4264,498387375,752.3166667,0.001329227,25,18807.9237
4265,498491932,180.5,0.005540166,5,902.5000334
4266,499385208,284.2333333,0.003518236,45,12790.50069
4267,499698136,54.71069444,0.018277962,34,1860.163622
4268,499837176,40.70055556,0.024569689,54,2197.830017
4269,500035370,78.1,0.012804097,12,937.2000228
4270,500069478,50.87361111,0.019656556,22,1119.21946
